CUST_NO,XCOORD,YCOORD,DEMAND,READY_TIME,DUE_DATE,SERVICE_TIME,INSTANCE,TYPE
61,15,60,17,0,203,10,RC103,RC
62,45,65,9,0,214,10,RC103,RC
63,65,35,3,52,82,10,RC103,RC
64,65,20,6,0,190,10,RC103,RC
65,45,30,17,53,83,10,RC103,RC
66,35,40,16,11,41,10,RC103,RC
67,41,37,16,133,163,10,RC103,RC
68,64,42,9,70,100,10,RC103,RC
69,40,60,21,144,174,10,RC103,RC
70,31,52,27,41,71,10,RC103,RC
71,35,69,23,180,210,10,RC103,RC
72,65,55,14,0,204,10,RC103,RC
73,63,65,8,0,202,10,RC103,RC
74,2,60,5,0,190,10,RC103,RC
75,20,20,8,141,171,10,RC103,RC
76,5,5,16,0,172,10,RC103,RC
77,60,12,31,75,105,10,RC103,RC
78,23,3,7,150,180,10,RC103,RC
79,8,56,27,90,120,10,RC103,RC
80,6,68,30,89,119,10,RC103,RC
81,47,47,13,192,222,10,RC103,RC
82,49,58,10,0,217,10,RC103,RC
83,27,43,9,0,215,10,RC103,RC
84,37,31,14,0,210,10,RC103,RC
85,57,29,18,96,126,10,RC103,RC
86,63,23,2,0,194,10,RC103,RC
87,21,24,28,0,197,10,RC103,RC
88,12,24,13,90,120,10,RC103,RC
89,24,58,19,67,97,10,RC103,RC
90,67,5,25,0,177,10,RC103,RC
91,37,47,6,0,225,10,RC103,RC
92,49,42,13,0,217,10,RC103,RC
93,53,43,14,14,44,10,RC103,RC
94,61,52,3,178,208,10,RC103,RC
95,57,48,23,0,212,10,RC103,RC
96,56,37,6,0,209,10,RC103,RC
97,55,54,26,0,214,10,RC103,RC
98,4,18,35,0,181,10,RC103,RC
99,26,52,9,0,215,10,RC103,RC
100,26,35,15,77,107,10,RC103,RC
101,31,67,3,180,210,10,RC103,RC
1,40,50,0,0,240,0,RC104,RC
2,25,85,20,0,191,10,RC104,RC
3,22,75,30,0,199,10,RC104,RC
4,22,85,10,0,190,10,RC104,RC
5,20,80,40,141,171,10,RC104,RC
6,20,85,20,0,189,10,RC104,RC
7,18,75,20,0,196,10,RC104,RC
8,15,75,20,0,194,10,RC104,RC
9,15,80,10,91,121,10,RC104,RC
10,10,35,20,91,121,10,RC104,RC
11,10,40,30,0,198,10,RC104,RC
12,8,40,40,59,89,10,RC104,RC
13,8,45,20,0,197,10,RC104,RC
14,5,35,10,142,172,10,RC104,RC
15,5,45,10,0,194,10,RC104,RC
16,2,40,20,58,88,10,RC104,RC
17,0,40,20,0,188,10,RC104,RC
18,0,45,20,0,189,10,RC104,RC
19,44,5,20,0,184,10,RC104,RC
20,42,10,40,0,189,10,RC104,RC
21,42,15,10,0,194,10,RC104,RC
22,40,5,10,0,185,10,RC104,RC
23,40,15,40,0,195,10,RC104,RC
24,38,5,30,65,95,10,RC104,RC
25,38,15,10,0,194,10,RC104,RC
26,35,5,20,154,184,10,RC104,RC
27,95,30,30,0,171,10,RC104,RC
28,95,35,20,0,172,10,RC104,RC
29,92,30,10,0,174,10,RC104,RC
30,90,35,10,0,177,10,RC104,RC
31,88,30,10,0,178,10,RC104,RC
32,88,35,20,0,179,10,RC104,RC
33,87,30,10,0,178,10,RC104,RC
34,85,25,10,0,178,10,RC104,RC
35,85,35,30,0,182,10,RC104,RC
36,67,85,20,0,185,10,RC104,RC
37,65,85,40,0,186,10,RC104,RC
38,65,82,10,0,189,10,RC104,RC
39,62,80,30,75,105,10,RC104,RC
40,60,80,10,0,193,10,RC104,RC
41,60,85,30,0,189,10,RC104,RC
42,58,75,20,0,199,10,RC104,RC
43,55,80,10,0,196,10,RC104,RC
44,55,85,20,0,191,10,RC104,RC
45,55,82,10,64,94,10,RC104,RC
46,20,82,10,0,192,10,RC104,RC
47,18,80,10,0,192,10,RC104,RC
48,2,45,10,0,191,10,RC104,RC
49,42,5,10,0,184,10,RC104,RC
50,42,12,10,0,191,10,RC104,RC
51,72,35,30,0,194,10,RC104,RC
52,55,20,19,0,196,10,RC104,RC
53,25,30,3,0,205,10,RC104,RC
54,20,50,5,91,121,10,RC104,RC
55,55,60,16,0,211,10,RC104,RC
56,30,60,16,140,170,10,RC104,RC
57,50,35,19,0,211,10,RC104,RC
58,30,25,23,0,203,10,RC104,RC
59,15,10,20,152,182,10,RC104,RC
60,10,20,19,0,187,10,RC104,RC
61,15,60,17,0,203,10,RC104,RC
62,45,65,9,0,214,10,RC104,RC
63,65,35,3,52,82,10,RC104,RC
64,65,20,6,0,190,10,RC104,RC
65,45,30,17,0,209,10,RC104,RC
66,35,40,16,0,218,10,RC104,RC
67,41,37,16,0,216,10,RC104,RC
68,64,42,9,70,100,10,RC104,RC
69,40,60,21,0,220,10,RC104,RC
70,31,52,27,41,71,10,RC104,RC
71,35,69,23,0,210,10,RC104,RC
72,65,55,14,0,204,10,RC104,RC
73,63,65,8,0,202,10,RC104,RC
74,2,60,5,0,190,10,RC104,RC
75,20,20,8,141,171,10,RC104,RC
76,5,5,16,0,172,10,RC104,RC
77,60,12,31,75,105,10,RC104,RC
78,23,3,7,150,180,10,RC104,RC
79,8,56,27,0,197,10,RC104,RC
80,6,68,30,89,119,10,RC104,RC
81,47,47,13,0,222,10,RC104,RC
82,49,58,10,0,217,10,RC104,RC
83,27,43,9,0,215,10,RC104,RC
84,37,31,14,0,210,10,RC104,RC
85,57,29,18,96,126,10,RC104,RC
86,63,23,2,0,194,10,RC104,RC
87,21,24,28,0,197,10,RC104,RC
88,12,24,13,90,120,10,RC104,RC
89,24,58,19,0,212,10,RC104,RC
90,67,5,25,0,177,10,RC104,RC
91,37,47,6,0,225,10,RC104,RC
92,49,42,13,0,217,10,RC104,RC
93,53,43,14,14,44,10,RC104,RC
94,61,52,3,0,208,10,RC104,RC
95,57,48,23,0,212,10,RC104,RC
96,56,37,6,0,209,10,RC104,RC
97,55,54,26,0,214,10,RC104,RC
98,4,18,35,0,181,10,RC104,RC
99,26,52,9,0,215,10,RC104,RC
100,26,35,15,77,107,10,RC104,RC
101,31,67,3,180,210,10,RC104,RC
1,40,50,0,0,240,0,RC105,RC
2,25,85,20,71,191,10,RC105,RC
3,22,75,30,30,150,10,RC105,RC
4,22,85,10,64,184,10,RC105,RC
5,20,80,40,151,161,10,RC105,RC
6,20,85,20,40,160,10,RC105,RC
7,18,75,20,96,123,10,RC105,RC
8,15,75,20,35,155,10,RC105,RC
9,15,80,10,101,111,10,RC105,RC
10,10,35,20,101,111,10,RC105,RC
11,10,40,30,123,144,10,RC105,RC
12,8,40,40,69,79,10,RC105,RC
13,8,45,20,32,152,10,RC105,RC
14,5,35,10,152,162,10,RC105,RC
15,5,45,10,35,117,10,RC105,RC
16,2,40,20,68,78,10,RC105,RC
17,0,40,20,59,114,10,RC105,RC
18,0,45,20,147,180,10,RC105,RC
19,44,5,20,79,124,10,RC105,RC
20,42,10,40,58,115,10,RC105,RC
21,42,15,10,111,162,10,RC105,RC
22,40,5,10,45,165,10,RC105,RC
23,40,15,40,94,119,10,RC105,RC
24,38,5,30,75,85,10,RC105,RC
25,38,15,10,128,194,10,RC105,RC
26,35,5,20,171,181,10,RC105,RC
27,95,30,30,58,171,10,RC105,RC
28,95,35,20,60,93,10,RC105,RC
29,92,30,10,55,120,10,RC105,RC
30,90,35,10,52,112,10,RC105,RC
31,88,30,10,75,102,10,RC105,RC
32,88,35,20,50,170,10,RC105,RC
33,87,30,10,116,175,10,RC105,RC
34,85,25,10,51,85,10,RC105,RC
35,85,35,30,62,182,10,RC105,RC
36,67,85,20,138,169,10,RC105,RC
37,65,85,40,43,78,10,RC105,RC
38,65,82,10,69,189,10,RC105,RC
39,62,80,30,85,95,10,RC105,RC
40,60,80,10,36,74,10,RC105,RC
41,60,85,30,87,112,10,RC105,RC
42,58,75,20,92,121,10,RC105,RC
43,55,80,10,33,66,10,RC105,RC
44,55,85,20,117,168,10,RC105,RC
45,55,82,10,74,84,10,RC105,RC
46,20,82,10,37,72,10,RC105,RC
47,18,80,10,98,157,10,RC105,RC
48,2,45,10,38,109,10,RC105,RC
49,42,5,10,64,184,10,RC105,RC
50,42,12,10,109,128,10,RC105,RC
51,72,35,30,71,191,10,RC105,RC
52,55,20,19,69,126,10,RC105,RC
53,25,30,3,25,145,10,RC105,RC
54,20,50,5,101,111,10,RC105,RC
55,55,60,16,127,180,10,RC105,RC
56,30,60,16,150,160,10,RC105,RC
57,50,35,19,130,159,10,RC105,RC
58,30,25,23,82,139,10,RC105,RC
59,15,10,20,172,182,10,RC105,RC
60,10,20,19,42,162,10,RC105,RC
61,15,60,17,137,202,10,RC105,RC
62,45,65,9,55,106,10,RC105,RC
63,65,35,3,62,72,10,RC105,RC
64,65,20,6,39,108,10,RC105,RC
65,45,30,17,53,82,10,RC105,RC
66,35,40,16,11,43,10,RC105,RC
67,41,37,16,134,161,10,RC105,RC
68,64,42,9,80,90,10,RC105,RC
69,40,60,21,144,173,10,RC105,RC
70,31,52,27,51,61,10,RC105,RC
71,35,69,23,172,210,10,RC105,RC
72,65,55,14,52,107,10,RC105,RC
73,63,65,8,27,147,10,RC105,RC
74,2,60,5,65,118,10,RC105,RC
75,20,20,8,151,161,10,RC105,RC
76,5,5,16,57,172,10,RC105,RC
77,60,12,31,85,95,10,RC105,RC
78,23,3,7,163,173,10,RC105,RC
79,8,56,27,90,119,10,RC105,RC
80,6,68,30,99,109,10,RC105,RC
81,47,47,13,190,222,10,RC105,RC
82,49,58,10,80,121,10,RC105,RC
83,27,43,9,14,134,10,RC105,RC
84,37,31,14,19,139,10,RC105,RC
85,57,29,18,106,116,10,RC105,RC
86,63,23,2,42,162,10,RC105,RC
87,21,24,28,77,126,10,RC105,RC
88,12,24,13,100,110,10,RC105,RC
89,24,58,19,67,96,10,RC105,RC
90,67,5,25,105,177,10,RC105,RC
91,37,47,6,74,127,10,RC105,RC
92,49,42,13,97,217,10,RC105,RC
93,53,43,14,15,25,10,RC105,RC
94,61,52,3,173,208,10,RC105,RC
95,57,48,23,50,170,10,RC105,RC
96,56,37,6,20,140,10,RC105,RC
97,55,54,26,87,207,10,RC105,RC
98,4,18,35,112,157,10,RC105,RC
99,26,52,9,14,134,10,RC105,RC
100,26,35,15,87,97,10,RC105,RC
101,31,67,3,200,210,10,RC105,RC
1,40,50,0,0,240,0,RC106,RC
2,25,85,20,130,190,10,RC106,RC
3,22,75,30,35,95,10,RC106,RC
4,22,85,10,94,154,10,RC106,RC
5,20,80,40,126,186,10,RC106,RC
6,20,85,20,40,100,10,RC106,RC
7,18,75,20,80,140,10,RC106,RC
8,15,75,20,64,124,10,RC106,RC
9,15,80,10,76,136,10,RC106,RC
10,10,35,20,76,136,10,RC106,RC
11,10,40,30,104,164,10,RC106,RC
12,8,40,40,44,104,10,RC106,RC
13,8,45,20,49,109,10,RC106,RC
14,5,35,10,127,187,10,RC106,RC
15,5,45,10,35,95,10,RC106,RC
16,2,40,20,43,103,10,RC106,RC
17,0,40,20,57,117,10,RC106,RC
18,0,45,20,129,189,10,RC106,RC
19,44,5,20,72,132,10,RC106,RC
20,42,10,40,57,117,10,RC106,RC
21,42,15,10,107,167,10,RC106,RC
22,40,5,10,52,112,10,RC106,RC
23,40,15,40,77,137,10,RC106,RC
24,38,5,30,50,110,10,RC106,RC
25,38,15,10,133,193,10,RC106,RC
26,35,5,20,124,184,10,RC106,RC
27,95,30,30,100,160,10,RC106,RC
28,95,35,20,57,117,10,RC106,RC
29,92,30,10,55,115,10,RC106,RC
30,90,35,10,52,112,10,RC106,RC
31,88,30,10,59,119,10,RC106,RC
32,88,35,20,50,110,10,RC106,RC
33,87,30,10,116,176,10,RC106,RC
34,85,25,10,51,111,10,RC106,RC
35,85,35,30,96,156,10,RC106,RC
36,67,85,20,124,184,10,RC106,RC
37,65,85,40,43,103,10,RC106,RC
38,65,82,10,109,169,10,RC106,RC
39,62,80,30,60,120,10,RC106,RC
40,60,80,10,36,96,10,RC106,RC
41,60,85,30,70,130,10,RC106,RC
42,58,75,20,77,137,10,RC106,RC
43,55,80,10,33,93,10,RC106,RC
44,55,85,20,113,173,10,RC106,RC
45,55,82,10,49,109,10,RC106,RC
46,20,82,10,37,97,10,RC106,RC
47,18,80,10,98,158,10,RC106,RC
48,2,45,10,38,98,10,RC106,RC
49,42,5,10,124,184,10,RC106,RC
50,42,12,10,89,149,10,RC106,RC
51,72,35,30,101,161,10,RC106,RC
52,55,20,19,68,128,10,RC106,RC
53,25,30,3,37,97,10,RC106,RC
54,20,50,5,76,136,10,RC106,RC
55,55,60,16,124,184,10,RC106,RC
56,30,60,16,125,185,10,RC106,RC
57,50,35,19,115,175,10,RC106,RC
58,30,25,23,81,141,10,RC106,RC
59,15,10,20,122,182,10,RC106,RC
60,10,20,19,42,102,10,RC106,RC
61,15,60,17,140,200,10,RC106,RC
62,45,65,9,51,111,10,RC106,RC
63,65,35,3,37,97,10,RC106,RC
64,65,20,6,39,99,10,RC106,RC
65,45,30,17,38,98,10,RC106,RC
66,35,40,16,11,71,10,RC106,RC
67,41,37,16,118,178,10,RC106,RC
68,64,42,9,55,115,10,RC106,RC
69,40,60,21,129,189,10,RC106,RC
70,31,52,27,26,86,10,RC106,RC
71,35,69,23,150,210,10,RC106,RC
72,65,55,14,50,110,10,RC106,RC
73,63,65,8,27,87,10,RC106,RC
74,2,60,5,62,122,10,RC106,RC
75,20,20,8,126,186,10,RC106,RC
76,5,5,16,59,119,10,RC106,RC
77,60,12,31,60,120,10,RC106,RC
78,23,3,7,120,180,10,RC106,RC
79,8,56,27,75,135,10,RC106,RC
80,6,68,30,74,134,10,RC106,RC
81,47,47,13,162,222,10,RC106,RC
82,49,58,10,71,131,10,RC106,RC
83,27,43,9,27,87,10,RC106,RC
84,37,31,14,20,80,10,RC106,RC
85,57,29,18,81,141,10,RC106,RC
86,63,23,2,72,132,10,RC106,RC
87,21,24,28,72,132,10,RC106,RC
88,12,24,13,75,135,10,RC106,RC
89,24,58,19,52,112,10,RC106,RC
90,67,5,25,117,177,10,RC106,RC
91,37,47,6,71,131,10,RC106,RC
92,49,42,13,152,212,10,RC106,RC
93,53,43,14,14,74,10,RC106,RC
94,61,52,3,148,208,10,RC106,RC
95,57,48,23,80,140,10,RC106,RC
96,56,37,6,20,80,10,RC106,RC
97,55,54,26,117,177,10,RC106,RC
98,4,18,35,105,165,10,RC106,RC
99,26,52,9,31,91,10,RC106,RC
100,26,35,15,62,122,10,RC106,RC
101,31,67,3,150,210,10,RC106,RC
1,40,50,0,0,240,0,RC107,RC
2,25,85,20,125,191,10,RC107,RC
3,22,75,30,32,97,10,RC107,RC
4,22,85,10,101,146,10,RC107,RC
5,20,80,40,71,193,10,RC107,RC
6,20,85,20,40,113,10,RC107,RC
7,18,75,20,55,164,10,RC107,RC
8,15,75,20,69,118,10,RC107,RC
9,15,80,10,56,155,10,RC107,RC
10,10,35,20,51,160,10,RC107,RC
11,10,40,30,90,177,10,RC107,RC
12,8,40,40,33,152,10,RC107,RC
13,8,45,20,49,108,10,RC107,RC
14,5,35,10,62,191,10,RC107,RC
15,5,45,10,35,117,10,RC107,RC
16,2,40,20,39,161,10,RC107,RC
17,0,40,20,59,114,10,RC107,RC
18,0,45,20,60,189,10,RC107,RC
19,44,5,20,79,124,10,RC107,RC
20,42,10,40,58,115,10,RC107,RC
21,42,15,10,111,162,10,RC107,RC
22,40,5,10,52,111,10,RC107,RC
23,40,15,40,55,158,10,RC107,RC
24,38,5,30,45,164,10,RC107,RC
25,38,15,10,128,194,10,RC107,RC
26,35,5,20,54,184,10,RC107,RC
27,95,30,30,105,154,10,RC107,RC
28,95,35,20,57,172,10,RC107,RC
29,92,30,10,55,120,10,RC107,RC
30,90,35,10,52,112,10,RC107,RC
31,88,30,10,52,159,10,RC107,RC
32,88,35,20,50,110,10,RC107,RC
33,87,30,10,116,175,10,RC107,RC
34,85,25,10,51,178,10,RC107,RC
35,85,35,30,100,151,10,RC107,RC
36,67,85,20,61,185,10,RC107,RC
37,65,85,40,43,186,10,RC107,RC
38,65,82,10,113,164,10,RC107,RC
39,62,80,30,37,148,10,RC107,RC
40,60,80,10,36,191,10,RC107,RC
41,60,85,30,50,149,10,RC107,RC
42,58,75,20,48,165,10,RC107,RC
43,55,80,10,33,166,10,RC107,RC
44,55,85,20,117,168,10,RC107,RC
45,55,82,10,35,148,10,RC107,RC
46,20,82,10,37,177,10,RC107,RC
47,18,80,10,98,157,10,RC107,RC
48,2,45,10,38,109,10,RC107,RC
49,42,5,10,120,184,10,RC107,RC
50,42,12,10,79,158,10,RC107,RC
51,72,35,30,104,157,10,RC107,RC
52,55,20,19,69,126,10,RC107,RC
53,25,30,3,36,97,10,RC107,RC
54,20,50,5,57,154,10,RC107,RC
55,55,60,16,127,180,10,RC107,RC
56,30,60,16,95,214,10,RC107,RC
57,50,35,19,88,201,10,RC107,RC
58,30,25,23,82,139,10,RC107,RC
59,15,10,20,56,182,10,RC107,RC
60,10,20,19,42,125,10,RC107,RC
61,15,60,17,137,202,10,RC107,RC
62,45,65,9,55,106,10,RC107,RC
63,65,35,3,29,158,10,RC107,RC
64,65,20,6,39,108,10,RC107,RC
65,45,30,17,20,139,10,RC107,RC
66,35,40,16,11,140,10,RC107,RC
67,41,37,16,92,203,10,RC107,RC
68,64,42,9,28,141,10,RC107,RC
69,40,60,21,100,217,10,RC107,RC
70,31,52,27,9,134,10,RC107,RC
71,35,69,23,60,210,10,RC107,RC
72,65,55,14,52,107,10,RC107,RC
73,63,65,8,27,101,10,RC107,RC
74,2,60,5,65,118,10,RC107,RC
75,20,20,8,72,193,10,RC107,RC
76,5,5,16,60,117,10,RC107,RC
77,60,12,31,42,143,10,RC107,RC
78,23,3,7,52,180,10,RC107,RC
79,8,56,27,46,163,10,RC107,RC
80,6,68,30,54,153,10,RC107,RC
81,47,47,13,97,222,10,RC107,RC
82,49,58,10,80,121,10,RC107,RC
83,27,43,9,26,87,10,RC107,RC
84,37,31,14,19,87,10,RC107,RC
85,57,29,18,62,159,10,RC107,RC
86,63,23,2,76,127,10,RC107,RC
87,21,24,28,77,126,10,RC107,RC
88,12,24,13,68,141,10,RC107,RC
89,24,58,19,24,139,10,RC107,RC
90,67,5,25,105,177,10,RC107,RC
91,37,47,6,74,127,10,RC107,RC
92,49,42,13,151,212,10,RC107,RC
93,53,43,14,14,155,10,RC107,RC
94,61,52,3,69,208,10,RC107,RC
95,57,48,23,86,133,10,RC107,RC
96,56,37,6,20,84,10,RC107,RC
97,55,54,26,121,172,10,RC107,RC
98,4,18,35,112,157,10,RC107,RC
99,26,52,9,30,91,10,RC107,RC
100,26,35,15,37,146,10,RC107,RC
101,31,67,3,66,210,10,RC107,RC
1,40,50,0,0,240,0,RC108,RC
2,25,85,20,49,191,10,RC108,RC
3,22,75,30,30,168,10,RC108,RC
4,22,85,10,95,152,10,RC108,RC
5,20,80,40,69,193,10,RC108,RC
6,20,85,20,40,189,10,RC108,RC
7,18,75,20,60,159,10,RC108,RC
8,15,75,20,54,133,10,RC108,RC
9,15,80,10,67,144,10,RC108,RC
10,10,35,20,57,154,10,RC108,RC
11,10,40,30,106,161,10,RC108,RC
12,8,40,40,33,152,10,RC108,RC
13,8,45,20,32,148,10,RC108,RC
14,5,35,10,53,191,10,RC108,RC
15,5,45,10,35,194,10,RC108,RC
16,2,40,20,39,163,10,RC108,RC
17,0,40,20,41,141,10,RC108,RC
18,0,45,20,51,189,10,RC108,RC
19,44,5,20,73,130,10,RC108,RC
20,42,10,40,40,148,10,RC108,RC
21,42,15,10,94,179,10,RC108,RC
22,40,5,10,45,161,10,RC108,RC
23,40,15,40,64,149,10,RC108,RC
24,38,5,30,45,164,10,RC108,RC
25,38,15,10,51,194,10,RC108,RC
26,35,5,20,45,183,10,RC108,RC
27,95,30,30,90,169,10,RC108,RC
28,95,35,20,57,172,10,RC108,RC
29,92,30,10,55,174,10,RC108,RC
30,90,35,10,52,174,10,RC108,RC
31,88,30,10,52,147,10,RC108,RC
32,88,35,20,50,172,10,RC108,RC
33,87,30,10,61,178,10,RC108,RC
34,85,25,10,51,178,10,RC108,RC
35,85,35,30,83,168,10,RC108,RC
36,67,85,20,57,185,10,RC108,RC
37,65,85,40,43,186,10,RC108,RC
38,65,82,10,95,182,10,RC108,RC
39,62,80,30,38,141,10,RC108,RC
40,60,80,10,36,193,10,RC108,RC
41,60,85,30,61,138,10,RC108,RC
42,58,75,20,49,164,10,RC108,RC
43,55,80,10,33,180,10,RC108,RC
44,55,85,20,100,185,10,RC108,RC
45,55,82,10,35,142,10,RC108,RC
46,20,82,10,37,192,10,RC108,RC
47,18,80,10,71,184,10,RC108,RC
48,2,45,10,38,191,10,RC108,RC
49,42,5,10,50,184,10,RC108,RC
50,42,12,10,99,138,10,RC108,RC
51,72,35,30,83,178,10,RC108,RC
52,55,20,19,45,150,10,RC108,RC
53,25,30,3,25,150,10,RC108,RC
54,20,50,5,68,143,10,RC108,RC
55,55,60,16,107,200,10,RC108,RC
56,30,60,16,95,214,10,RC108,RC
57,50,35,19,91,198,10,RC108,RC
58,30,25,23,56,165,10,RC108,RC
59,15,10,20,51,182,10,RC108,RC
60,10,20,19,42,187,10,RC108,RC
61,15,60,17,62,203,10,RC108,RC
62,45,65,9,37,124,10,RC108,RC
63,65,35,3,29,168,10,RC108,RC
64,65,20,6,39,190,10,RC108,RC
65,45,30,17,20,139,10,RC108,RC
66,35,40,16,11,150,10,RC108,RC
67,41,37,16,97,198,10,RC108,RC
68,64,42,9,31,138,10,RC108,RC
69,40,60,21,101,216,10,RC108,RC
70,31,52,27,9,139,10,RC108,RC
71,35,69,23,30,210,10,RC108,RC
72,65,55,14,30,129,10,RC108,RC
73,63,65,8,27,202,10,RC108,RC
74,2,60,5,46,137,10,RC108,RC
75,20,20,8,71,193,10,RC108,RC
76,5,5,16,57,165,10,RC108,RC
77,60,12,31,48,131,10,RC108,RC
78,23,3,7,49,180,10,RC108,RC
79,8,56,27,47,162,10,RC108,RC
80,6,68,30,65,142,10,RC108,RC
81,47,47,13,93,222,10,RC108,RC
82,49,58,10,78,123,10,RC108,RC
83,27,43,9,14,140,10,RC108,RC
84,37,31,14,19,172,10,RC108,RC
85,57,29,18,73,148,10,RC108,RC
86,63,23,2,59,144,10,RC108,RC
87,21,24,28,63,140,10,RC108,RC
88,12,24,13,91,118,10,RC108,RC
89,24,58,19,27,136,10,RC108,RC
90,67,5,25,52,177,10,RC108,RC
91,37,47,6,53,148,10,RC108,RC
92,49,42,13,89,217,10,RC108,RC
93,53,43,14,14,177,10,RC108,RC
94,61,52,3,50,208,10,RC108,RC
95,57,48,23,76,143,10,RC108,RC
96,56,37,6,20,159,10,RC108,RC
97,55,54,26,105,188,10,RC108,RC
98,4,18,35,104,165,10,RC108,RC
99,26,52,9,14,136,10,RC108,RC
100,26,35,15,42,141,10,RC108,RC
101,31,67,3,43,210,10,RC108,RC
1,40,50,0,0,960,0,RC201,RC
2,25,85,20,673,793,10,RC201,RC
3,22,75,30,152,272,10,RC201,RC
4,22,85,10,471,591,10,RC201,RC
5,20,80,40,644,764,10,RC201,RC
6,20,85,20,73,193,10,RC201,RC
7,18,75,20,388,508,10,RC201,RC
8,15,75,20,300,420,10,RC201,RC
9,15,80,10,367,487,10,RC201,RC
10,10,35,20,371,491,10,RC201,RC
11,10,40,30,519,639,10,RC201,RC
12,8,40,40,195,315,10,RC201,RC
13,8,45,20,223,343,10,RC201,RC
14,5,35,10,653,773,10,RC201,RC
15,5,45,10,35,155,10,RC201,RC
16,2,40,20,174,294,10,RC201,RC
17,0,40,20,255,375,10,RC201,RC
18,0,45,20,703,823,10,RC201,RC
19,44,5,20,335,455,10,RC201,RC
20,42,10,40,254,374,10,RC201,RC
21,42,15,10,537,657,10,RC201,RC
22,40,5,10,215,335,10,RC201,RC
23,40,15,40,375,495,10,RC201,RC
24,38,5,30,201,321,10,RC201,RC
25,38,15,10,681,801,10,RC201,RC
26,35,5,20,784,904,10,RC201,RC
27,95,30,30,529,649,10,RC201,RC
28,95,35,20,146,266,10,RC201,RC
29,92,30,10,149,269,10,RC201,RC
30,90,35,10,194,314,10,RC201,RC
31,88,30,10,246,366,10,RC201,RC
32,88,35,20,165,285,10,RC201,RC
33,87,30,10,621,741,10,RC201,RC
34,85,25,10,80,200,10,RC201,RC
35,85,35,30,487,607,10,RC201,RC
36,67,85,20,657,777,10,RC201,RC
37,65,85,40,43,163,10,RC201,RC
38,65,82,10,557,677,10,RC201,RC
39,62,80,30,278,398,10,RC201,RC
40,60,80,10,64,184,10,RC201,RC
41,60,85,30,329,449,10,RC201,RC
42,58,75,20,376,496,10,RC201,RC
43,55,80,10,33,153,10,RC201,RC
44,55,85,20,574,694,10,RC201,RC
45,55,82,10,217,337,10,RC201,RC
46,20,82,10,37,157,10,RC201,RC
47,18,80,10,489,609,10,RC201,RC
48,2,45,10,105,225,10,RC201,RC
49,42,5,10,732,852,10,RC201,RC
50,42,12,10,440,560,10,RC201,RC
51,72,35,30,507,627,10,RC201,RC
52,55,20,19,326,446,10,RC201,RC
53,25,30,3,175,295,10,RC201,RC
54,20,50,5,375,495,10,RC201,RC
55,55,60,16,601,721,10,RC201,RC
56,30,60,16,599,719,10,RC201,RC
57,50,35,19,557,677,10,RC201,RC
58,30,25,23,397,517,10,RC201,RC
59,15,10,20,782,902,10,RC201,RC
60,10,20,19,42,162,10,RC201,RC
61,15,60,17,694,814,10,RC201,RC
62,45,65,9,258,378,10,RC201,RC
63,65,35,3,167,287,10,RC201,RC
64,65,20,6,39,159,10,RC201,RC
65,45,30,17,191,311,10,RC201,RC
66,35,40,16,11,131,10,RC201,RC
67,41,37,16,566,686,10,RC201,RC
68,64,42,9,268,388,10,RC201,RC
69,40,60,21,612,732,10,RC201,RC
70,31,52,27,157,277,10,RC201,RC
71,35,69,23,810,930,10,RC201,RC
72,65,55,14,241,361,10,RC201,RC
73,63,65,8,60,180,10,RC201,RC
74,2,60,5,286,406,10,RC201,RC
75,20,20,8,645,765,10,RC201,RC
76,5,5,16,232,352,10,RC201,RC
77,60,12,31,268,388,10,RC201,RC
78,23,3,7,764,884,10,RC201,RC
79,8,56,27,365,485,10,RC201,RC
80,6,68,30,352,472,10,RC201,RC
81,47,47,13,822,942,10,RC201,RC
82,49,58,10,355,475,10,RC201,RC
83,27,43,9,152,272,10,RC201,RC
84,37,31,14,105,225,10,RC201,RC
85,57,29,18,395,515,10,RC201,RC
86,63,23,2,344,464,10,RC201,RC
87,21,24,28,349,469,10,RC201,RC
88,12,24,13,359,479,10,RC201,RC
89,24,58,19,260,380,10,RC201,RC
90,67,5,25,713,833,10,RC201,RC
91,37,47,6,359,479,10,RC201,RC
92,49,42,13,719,839,10,RC201,RC
93,53,43,14,14,134,10,RC201,RC
94,61,52,3,808,928,10,RC201,RC
95,57,48,23,392,512,10,RC201,RC
96,56,37,6,100,220,10,RC201,RC
97,55,54,26,562,682,10,RC201,RC
98,4,18,35,547,667,10,RC201,RC
99,26,52,9,172,292,10,RC201,RC
100,26,35,15,308,428,10,RC201,RC
101,31,67,3,810,930,10,RC201,RC
1,40,50,0,0,960,0,RC202,RC
2,25,85,20,0,911,10,RC202,RC
3,22,75,30,0,919,10,RC202,RC
4,22,85,10,0,910,10,RC202,RC
5,20,80,40,644,764,10,RC202,RC
6,20,85,20,0,909,10,RC202,RC
7,18,75,20,388,508,10,RC202,RC
8,15,75,20,0,914,10,RC202,RC
9,15,80,10,367,487,10,RC202,RC
10,10,35,20,371,491,10,RC202,RC
11,10,40,30,519,639,10,RC202,RC
12,8,40,40,195,315,10,RC202,RC
13,8,45,20,0,917,10,RC202,RC
14,5,35,10,653,773,10,RC202,RC
15,5,45,10,35,155,10,RC202,RC
16,2,40,20,174,294,10,RC202,RC
